timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278411993380,0,-2,0,1,-3,-1,0,0
278412000068,0,-2,-3,-2,-1,-1,-3,0
278412000068,-1,-1,-1,0,0,-1,0,0
278412008307,-1,-1,2,-1,-3,-3,-2,-1
278412008307,-1,-1,-1,-1,-3,0,-1,-1
278412023240,0,-2,-1,-2,0,-1,1,0
278412023240,-1,-1,-2,0,0,0,0,-1
278412024116,-1,-2,-2,-1,0,0,-2,0
278412024116,0,-3,-1,0,1,-1,-2,0
278412039063,-2,-1,0,-1,-1,-2,0,-1
278412039063,0,-2,0,0,2,-1,0,-1
278412045036,-1,-1,-1,1,-2,0,1,-1
278412045036,0,-1,0,-2,-1,-3,-2,-2
278412070405,-2,-1,-1,-1,-2,0,1,-1
278412070405,-1,-1,0,-1,1,0,1,2
278412071199,-2,-2,-1,-1,-2,-1,-3,1
278412071199,-1,0,-2,-1,-1,-1,-1,-2
278412091894,-1,-1,-2,0,-3,-1,1,-1
278412091894,-1,-1,0,-1,1,0,-2,-1
278412092836,-2,-1,-1,0,-2,-1,-1,0
278412092836,-2,0,1,-2,-1,0,0,0
278412097580,-1,0,0,1,-2,-2,-2,-1
278412097580,0,-1,-2,-1,-3,-2,1,-1
278412105092,0,0,-1,-2,3,0,0,-2
278412105092,-2,-2,-1,-2,-1,-1,2,-1
278412121544,-2,0,-3,1,1,0,-1,-2
278412121544,-1,-1,0,-2,-2,-1,0,-1
278412127588,0,-2,-1,-1,0,-4,-2,-2
278412127588,-1,0,1,-1,-1,-1,-1,-1
278412143349,0,-3,-3,0,-1,-1,-1,0
278412143349,-2,0,-1,-2,-4,-4,-2,-1
278412143981,0,-2,-1,-1,1,-2,-2,-1
278412143981,0,0,-1,0,1,2,-1,0
278412157734,-1,-2,0,-3,0,1,0,0
278412157734,0,-1,-1,0,0,1,-1,-2
278412165330,0,-1,-2,1,0,-1,1,-1
278412165330,-2,0,-1,0,-1,0,-2,0
278412180134,0,-1,1,-2,0,-1,-2,0
278412180134,-2,-1,-1,0,-1,3,-1,-2
278412187603,-2,0,1,0,-1,-2,-4,0
278412187603,0,-1,-2,-1,-1,-3,0,-2
278412203161,-1,-1,-1,0,-1,-1,1,0
278412203161,1,0,-2,-1,-2,1,-1,1
278412204009,-1,-1,0,0,-4,0,-1,-2
278412204009,-3,1,0,-1,-3,-3,-2,-1
278412219037,-2,-1,-1,-3,-2,-2,0,-1
278412219037,-1,0,0,-1,1,-4,-1,-2
278412225086,-1,-3,-1,2,0,2,1,-1
278412225086,1,-1,-1,-2,-2,-2,-2,0
278412241576,-1,-1,-3,-1,0,-1,-1,-1
278412241576,-1,-3,-2,0,-1,-2,-1,0
278412247570,-1,-1,-3,-2,0,0,-1,-1
278412247570,0,-1,-1,-2,0,1,-1,-1
278412263777,0,0,-1,0,-1,-2,0,-2
278412263777,1,-1,0,0,1,-1,-2,0
278412264581,0,-1,0,-1,-4,-4,-1,-1
278412264581,-1,-1,0,-1,-2,-1,-1,-2
278412277484,-1,-1,-2,1,-1,-2,-1,-2
278412277484,0,0,1,-3,0,-1,0,1
278412284989,0,-2,-1,-1,-1,-1,0,1
