timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278930276021,34,27,39,-19,13,-2,11,16
278930298477,25,5,1,-13,3,37,-14,-16
278930298477,-11,0,66,-53,-21,-33,-5,30
278930300029,79,21,-54,-96,-48,-76,-56,9
278930300029,-20,-17,-23,98,34,60,53,-18
278930313468,19,31,15,27,18,-37,-28,-15
278930313468,15,17,23,26,30,27,28,-5
278930315028,19,-19,-13,-12,-27,-26,-31,-7
278930315028,-12,-14,8,-27,0,5,17,-13
278930335920,34,29,-2,23,7,23,27,25
278930335920,3,3,12,-27,-3,15,26,34
278930337520,-17,-32,-28,30,1,-39,-52,-10
278930337520,-16,-20,-10,-17,-2,25,27,24
278930359247,32,37,20,12,26,54,-15,20
278930359247,-35,-27,-2,-25,-33,-101,-57,-16
278930360650,-24,-19,-19,48,13,36,4,0
278930360650,-4,-10,-11,2,1,-12,4,13
278930364636,30,21,15,-11,-11,-14,-22,3
278930364636,-26,-8,10,13,-1,38,28,12
278930381045,9,-13,-23,18,26,8,11,-6
278930381045,4,-1,8,-8,4,-16,-9,3
278930396065,-1,12,-3,-46,-40,-6,3,1
278930396065,-10,-5,-8,25,-4,19,16,-10
278930397511,3,5,11,65,51,9,4,14
278930397511,-5,-18,-20,-78,-32,-5,12,-1
278930418949,0,-9,20,10,8,1,-4,0
278930418949,-8,-13,3,-5,2,5,-2,-15
278930420510,2,14,5,-12,-2,-7,-12,-14
278930420510,-3,-8,2,30,17,7,7,10
278930433423,9,8,-3,24,7,-2,-6,7
278930433423,-7,-16,-2,-18,0,2,8,-3
278930435026,-7,-15,-2,2,-8,1,-2,-20
278930435026,-1,4,-2,5,-2,2,-3,18
278930456468,6,7,1,-3,-1,-4,18,28
278930456468,-1,6,0,1,4,12,-2,24
278930458072,-7,-11,-14,-4,-11,-2,-11,3
278930458072,-7,3,1,4,-4,-4,-6,25
278930487356,7,7,5,5,5,-11,-37,4
278930487356,4,2,3,4,-1,11,24,92
278930501570,-8,-3,-12,-4,-8,1,30,62
278930501570,9,1,5,0,5,0,-1,-1
278930502366,-1,4,5,6,0,-2,-13,-40
