timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1535040500250522,0,1,2,-1,0,0,-1,-1
1535040500250522,-2,8,1,-1,0,-1,0,-2
1535040500251524,1,-2,-2,-1,-1,-2,-1,-2
1535040500251524,1,-5,-2,-1,-1,-1,-1,-1
1535040500271511,-1,-3,-1,-1,1,1,2,2
1535040500271511,-4,-5,-1,-2,-1,-1,-2,-4
1535040500272510,-2,-2,-2,0,-1,-1,0,-1
1535040500272510,-3,-1,-3,-1,-1,-2,-2,-1
1535040500285501,0,-3,-4,-1,-1,-1,-2,1
1535040500285501,-3,1,-1,-2,1,-2,-1,1
1535040500294497,-3,-2,-4,-1,-1,1,-1,-2
1535040500294497,2,2,4,0,1,0,0,1
1535040500308489,0,1,-1,-1,-2,1,-1,-2
1535040500308489,4,-4,2,0,-1,-1,0,-1
1535040500310490,-2,-2,0,-2,-1,-1,-2,-1
1535040500310490,-12,-6,0,-1,-1,-1,0,-3
1535040500331476,-1,-2,-3,-1,-1,-1,-1,-1
1535040500331476,-2,-3,-2,0,-1,0,0,-2
1535040500333474,6,2,0,1,-1,-3,-1,2
1535040500333474,-1,2,-2,-1,-3,0,0,-1
1535040500345467,-3,-1,-2,-1,-1,0,0,0
1535040500345467,3,-1,0,-3,-4,1,-1,5
1535040500354462,-6,0,-2,-2,-1,1,-2,0
1535040500354462,-1,0,-1,-2,-1,0,-2,-7
1535040500368454,0,1,-3,1,-1,-2,-2,-1
1535040500368454,0,1,0,1,0,-1,0,-1
1535040500370454,1,1,1,0,-1,-1,-1,4
1535040500370454,0,-2,-2,0,-2,-1,-1,2
1535040500391442,-1,-2,2,-1,-1,1,1,-3
1535040500391442,2,-2,-1,-1,-2,-1,-2,1
1535040500393439,-7,-2,0,-1,-2,0,-1,-4
1535040500393439,-1,1,-4,-2,0,-2,-1,-2
1535040500405435,1,-3,-1,-1,0,0,0,0
1535040500405435,0,4,-2,-1,-1,-1,-1,-1
1535040500414428,1,5,-2,-1,-1,-1,-1,-2
1535040500414428,2,-2,-2,-1,1,-1,-1,-2
1535040500428418,-1,0,0,-1,-2,-1,0,3
1535040500428418,-4,-1,-2,-2,-1,-1,-2,-4
1535040500436417,-1,-5,-1,-2,1,-1,-2,-1
1535040500436417,2,-1,-1,0,-1,-1,0,0
1535040500451526,0,-1,-2,0,0,-1,0,-1
1535040500451526,-2,-3,0,-1,-1,1,-2,0
1535040500453409,-4,-2,1,0,2,0,-1,-8
1535040500453409,-2,-4,-3,0,0,-1,0,-1
1535040500465512,0,-2,0,-2,-1,0,-2,0
1535040500465512,-1,-1,-1,0,-1,-2,0,1
1535040500474410,-1,-6,0,0,-3,2,-1,-1
1535040500474410,-1,4,-2,-2,-1,-3,-1,-1
1535040500489439,-2,2,-1,-3,-1,-3,-1,-3
1535040500489439,0,5,1,-2,1,0,-2,-1
1535040500490399,0,0,-2,-1,-1,1,-1,1
1535040500490399,1,-6,-2,-1,-2,-1,-1,1
1535040500511452,1,-1,-1,-1,-2,-1,-1,-1
1535040500511452,-2,-5,-1,-1,-1,-1,-1,4
1535040500513373,-6,-8,-1,-3,-1,-2,0,-9
1535040500513373,5,4,2,-1,-1,-2,-2,2
1535040500525440,-10,-3,-2,-2,0,0,-2,-8
1535040500525440,6,3,-1,0,1,1,2,-5
1535040500541357,3,8,1,1,-1,1,1,18
1535040500541357,-6,-5,-4,-2,-1,-2,-8,-12
1535040500549382,-20,-14,-5,-2,1,-1,-4,-9
1535040500549382,21,2,3,2,-1,-1,-4,-4
1535040500550350,-4,-7,-2,-1,-3,0,12,2
1535040500550350,-14,11,4,2,-2,0,-7,-12
1535040500571413,9,-1,2,1,-1,-2,5,10
1535040500571413,-12,-10,-3,0,1,0,3,-1
1535040500573339,4,-11,-8,0,0,-2,-8,-6
1535040500573339,9,7,2,-2,0,3,1,14
1535040500594324,-7,4,-2,-1,-1,-3,-4,-6
1535040500594324,-15,-2,-4,-2,-3,-1,-2,2
1535040500595325,9,3,2,-2,0,-3,0,0
